Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ25,OUT017,3005.0
FDS49,OUT046,1337.0
FDM38,OUT018,669.0
FDG26,OUT027,5505.0
FDM38,OUT045,993.0
FDQ13,OUT017,1539.0
FDW25,OUT045,1443.0
FDF50,OUT049,3171.0
FDH02,OUT046,1605.0
FDL50,OUT046,2127.0
FDK14,OUT049,1423.0
FDN50,OUT035,1659.0
FDM38,OUT049,1029.0
FDS25,OUT013,1903.0
FDJ26,OUT019,1505.0
FDV37,OUT046,3293.0
FDN02,OUT049,3311.0
FDM02,OUT027,2965.0
FDJ14,OUT027,2829.0
FDU25,OUT013,1040.0
FDI26,OUT046,2921.0
FDX01,OUT013,1939.0
FDC02,OUT017,4220.0
FDA49,OUT013,1442.0
FDR13,OUT046,2035.0
FDK14,OUT027,2817.0
FDS49,OUT049,1353.0
FDR25,OUT013,4261.0
FDG14,OUT046,2543.0
FDD02,OUT035,1967.0
FDQ01,OUT046,4111.0
FDW01,OUT010,573.0
FDA13,OUT046,731.0
FDE50,OUT018,2813.0
FDR25,OUT049,4299.0
FDZ01,OUT018,1523.0
FDV49,OUT019,2269.0
FDP25,OUT013,3527.0
FDC38,OUT027,3565.0
FDG02,OUT035,3119.0
FDE14,OUT046,1787.0
FDA25,OUT019,-191.0
FDI14,OUT013,2309.0
FDD02,OUT027,3370.0
FDH38,OUT027,3334.0
FDZ13,OUT035,951.0
FDN50,OUT013,1622.0
FDO38,OUT013,1316.0
FDI02,OUT045,1862.0
FDU01,OUT045,3045.0
FDW25,OUT010,-437.0
FDS25,OUT010,-67.0
FDM02,OUT013,1537.0
FDC02,OUT049,4143.0
FDW25,OUT017,1561.0
FDW01,OUT017,2591.0
FDL38,OUT049,1589.0
FDN50,OUT010,-285.0
FDT13,OUT027,4461.0
FDV13,OUT046,1547.0
FDR49,OUT017,907.0
FDJ02,OUT046,2483.0
FDZ01,OUT017,1893.0
FDV01,OUT046,2613.0
FDP13,OUT046,795.0
FDA01,OUT013,1065.0
FDB26,OUT013,1015.0
FDX37,OUT045,1635.0
FDB38,OUT049,2681.0
FDU13,OUT010,409.0
FDB38,OUT013,2670.0
FDL26,OUT010,583.0
FDH14,OUT035,2373.0
FDQ25,OUT045,2881.0
FDM38,OUT035,1027.0
FDM02,OUT045,1531.0
FDO50,OUT019,-453.0
FDP38,OUT045,861.0
FDX25,OUT049,2911.0
FDQ25,OUT046,2921.0
FDM14,OUT049,1815.0
FDZ13,OUT027,2324.0
FDA49,OUT017,1535.0
FDG02,OUT013,3087.0
FDF38,OUT017,901.0
FDE50,OUT019,1151.0
FDM38,OUT017,1075.0
FDA37,OUT013,2126.0
FDR49,OUT049,871.0
FDV25,OUT027,4961.0
FDC26,OUT045,1781.0
FDL26,OUT013,2523.0
FDT25,OUT010,73.0
FDX37,OUT046,1697.0
FDL14,OUT017,2705.0
FDT01,OUT027,4821.0
FDI38,OUT027,4844.0
FDJ02,OUT045,2475.0
FDI38,OUT013,3419.0
FDV13,OUT035,1591.0
FDI38,OUT035,3441.0
FDC38,OUT017,2263.0
FDE38,OUT013,2690.0
FDO38,OUT046,1371.0
FDL38,OUT046,1609.0
FDP13,OUT035,817.0
FDU49,OUT013,1539.0
FDQ13,OUT018,1165.0
FDT37,OUT049,4075.0
FDL14,OUT019,661.0
FDZ49,OUT018,3317.0
FDT25,OUT027,3443.0
FDY01,OUT027,3358.0
FDT37,OUT027,5501.0
FDD14,OUT010,1019.0
FDK02,OUT013,1929.0
FDU49,OUT027,2919.0
FDS49,OUT019,-639.0
FDZ01,OUT045,1767.0
FDS37,OUT018,1611.0
FDC38,OUT046,2201.0
FDR01,OUT049,3321.0
FDF14,OUT018,2183.0
FDD02,OUT017,2069.0
FDJ14,OUT049,1423.0
FDI02,OUT013,1895.0
FDT37,OUT010,2205.0
FDP38,OUT019,-1037.0
FDZ37,OUT049,1545.0
FDK26,OUT013,3069.0
FDX37,OUT018,1371.0
FDU49,OUT017,1633.0
FDS13,OUT049,4245.0
FDH02,OUT049,1595.0
FDE50,OUT046,3149.0
FDI26,OUT013,2928.0
FDZ13,OUT013,966.0
FDL02,OUT017,1887.0
FDA25,OUT049,1775.0
FDE02,OUT049,1559.0
FDC50,OUT049,1553.0
FDB26,OUT049,1005.0
FDM02,OUT049,1521.0
FDB02,OUT046,2945.0
FDF02,OUT045,1727.0
FDD26,OUT013,3048.0
FDT37,OUT046,4115.0
FDB14,OUT013,1567.0
FDT13,OUT049,3079.0
FDK50,OUT027,4031.0
FDP13,OUT017,891.0
FDZ49,OUT010,1627.0
FDK38,OUT013,2418.0
FDW37,OUT035,1549.0
FDB38,OUT045,2695.0
FDF14,OUT046,2565.0
FDR13,OUT019,35.0
FDV49,OUT013,4236.0
FDX13,OUT017,4113.0
FDH26,OUT019,411.0
FDS37,OUT027,3348.0
FDM14,OUT045,1827.0
FDN02,OUT010,1369.0
FDM50,OUT046,1121.0
FDS13,OUT027,5591.0
FDT25,OUT019,75.0
FDX01,OUT017,2041.0
FDH38,OUT013,1959.0
FDU37,OUT049,1431.0
FDW01,OUT049,2509.0
FDJ26,OUT049,3513.0
FDR13,OUT010,67.0
FDL50,OUT045,2127.0
FDG26,OUT019,2173.0
FDW37,OUT049,1513.0
FDF50,OUT013,3183.0
FDG14,OUT013,2514.0
FDE50,OUT013,3092.0
FDM50,OUT049,1119.0
FDB38,OUT017,2749.0
FDW01,OUT046,2533.0
FDL50,OUT027,3539.0
FDD26,OUT018,2765.0
FDK26,OUT027,4496.0
FDA01,OUT049,1107.0
FDJ26,OUT017,3605.0
FDU37,OUT045,1391.0
FDW14,OUT017,1555.0
FDY38,OUT027,5123.0
DRC27,OUT046,3861.0
FDR14,OUT010,-1087.0
FDE52,OUT045,1503.0
FDL51,OUT017,3543.0
FDZ14,OUT018,1707.0
FDA14,OUT013,2272.0
FDY27,OUT017,2900.0
FDB03,OUT010,1901.0
FDX02,OUT027,4903.0
FDZ27,OUT046,821.0
FDA03,OUT018,2057.0
FDJ03,OUT027,2252.0
FDU14,OUT018,3605.0
FDZ02,OUT035,1631.0
FDE52,OUT035,1523.0
DRK39,OUT045,1301.0
DRI39,OUT049,923.0
DRE03,OUT013,752.0
FDC52,OUT027,3880.0
FDC15,OUT027,3846.0
DRH03,OUT027,2900.0
FDU14,OUT049,3923.0
FDW02,OUT017,2161.0
FDD51,OUT018,393.0
FDP26,OUT045,1635.0
FDA03,OUT017,2449.0
FDZ50,OUT046,2973.0
FDT50,OUT019,-373.0
DRH15,OUT035,743.0
DRE15,OUT049,1239.0
FDV02,OUT035,2683.0
DRI03,OUT045,2777.0
FDK03,OUT013,4022.0
FDX02,OUT045,3499.0
FDX26,OUT049,2867.0
FDE52,OUT013,1444.0
FDU14,OUT017,4015.0
FDA51,OUT045,1827.0
FDZ27,OUT018,503.0
FDA51,OUT017,1955.0
FDY26,OUT049,3365.0
FDF39,OUT049,4161.0
DRD15,OUT018,3347.0
FDX27,OUT017,1639.0
FDA38,OUT045,3785.0
FDW26,OUT018,3213.0
FDR02,OUT019,-213.0
FDX50,OUT019,-227.0
FDS02,OUT045,3057.0
FDC51,OUT046,2051.0
FDB28,OUT046,3129.0
DRF15,OUT010,497.0
FDK03,OUT035,4101.0
DRG39,OUT035,875.0
FDY27,OUT049,2811.0
FDB28,OUT018,2827.0
FDA50,OUT045,1481.0
FDF39,OUT035,4205.0
DRC27,OUT019,1899.0
FDB39,OUT018,593.0
FDU50,OUT046,1917.0
DRG27,OUT017,733.0
FDY14,OUT018,3841.0
DRJ39,OUT017,3529.0
FDA02,OUT035,2363.0
FDX02,OUT017,3613.0
FDC52,OUT046,2499.0
FDF39,OUT027,5608.0
FDI27,OUT046,837.0
FDB15,OUT027,5504.0
FDR26,OUT027,4215.0
FDC03,OUT027,4539.0
FDC15,OUT035,2431.0
FDT38,OUT017,1455.0
DRG51,OUT013,2561.0
FDR14,OUT035,889.0
FDA02,OUT017,2487.0
FDC40,OUT046,1301.0
FDR26,OUT035,2805.0
FDS26,OUT018,3773.0
FDA26,OUT017,3635.0
FDE52,OUT046,1523.0
FDC39,OUT046,3243.0
FDT50,OUT010,-335.0
FDV02,OUT046,2733.0
FDA15,OUT046,3959.0
FDL39,OUT046,2933.0
FDD40,OUT017,3201.0
FDS50,OUT013,3448.0
FDB16,OUT018,1091.0
FDB03,OUT019,1851.0
DRD15,OUT027,5051.0
DRG03,OUT017,2489.0
DRG03,OUT045,2421.0
DRD27,OUT035,1597.0
DRK39,OUT018,1045.0
DRG27,OUT027,2074.0
FDC52,OUT049,2481.0
FDA38,OUT010,1885.0
FDC15,OUT013,2400.0
FDY50,OUT049,1415.0
FDV02,OUT017,2807.0
DRH15,OUT017,797.0
FDY38,OUT046,3741.0
FDS14,OUT018,2179.0
FDU02,OUT027,4953.0
FDK51,OUT018,3845.0
FDT38,OUT013,1330.0
FDK51,OUT045,4119.0
FDR14,OUT049,861.0
FDE39,OUT019,-45.0
DRF15,OUT017,2489.0
DRI51,OUT013,2668.0
FDU50,OUT035,1897.0
FDB51,OUT049,1001.0
FDC51,OUT018,1725.0
FDB16,OUT027,2775.0
FDE40,OUT049,1021.0
FDX02,OUT049,3517.0
FDQ14,OUT045,2363.0
DRF15,OUT045,2423.0
FDD39,OUT035,3389.0
DRK39,OUT010,-587.0
DRG15,OUT027,2405.0
FDX27,OUT027,2921.0
DRF15,OUT027,3808.0
DRI39,OUT013,871.0
FDA27,OUT013,4041.0
FDD51,OUT046,741.0
FDA38,OUT046,3785.0
FDL39,OUT019,951.0
FDB03,OUT027,5206.0
FDM39,OUT045,2775.0
DRF51,OUT010,-1339.0
FDE40,OUT035,1083.0
DRF15,OUT049,2401.0
FDU38,OUT045,3000.0
FDZ27,OUT035,819.0
FDV50,OUT035,1933.0
FDT02,OUT049,603.0
FDX14,OUT035,1219.0
FDT14,OUT045,1945.0
FDY02,OUT013,4146.0
FDB52,OUT019,2089.0
FDJ15,OUT018,2687.0
FDX14,OUT018,923.0
FDT50,OUT046,1625.0
DRG39,OUT013,827.0
DRH39,OUT010,-745.0
DRD27,OUT046,1585.0
FDS26,OUT035,4123.0
FDA14,OUT045,2309.0
DRJ39,OUT049,3467.0
FDS50,OUT035,3507.0
FDR14,OUT045,781.0
FDE51,OUT049,779.0
FDC40,OUT045,1287.0
FDE52,OUT017,1569.0
FDZ50,OUT010,1007.0
DRG27,OUT013,641.0
FDS26,OUT045,4049.0
FDS14,OUT049,2471.0
FDU26,OUT046,1945.0
DRI39,OUT045,865.0
FDZ50,OUT035,2957.0
FDV26,OUT017,3227.0
FDR14,OUT018,515.0
FDI27,OUT018,509.0
FDU14,OUT013,3918.0
DRC27,OUT013,3865.0
FDA27,OUT035,4089.0
FDB04,OUT010,-467.0
FDY14,OUT019,2167.0
FDX38,OUT049,873.0
FDZ02,OUT013,1604.0
FDA38,OUT035,3843.0
FDT14,OUT049,1947.0
FDC39,OUT045,3251.0
FDF40,OUT049,3979.0
FDX27,OUT035,1563.0
FDB03,OUT045,3783.0
FDC03,OUT046,3173.0
FDV14,OUT017,1457.0
FDL39,OUT010,999.0
DRH15,OUT045,689.0
DRG51,OUT018,2325.0
FDV14,OUT018,1069.0
FDZ03,OUT017,3087.0
FDI27,OUT010,-1093.0
DRE15,OUT013,1201.0
FDT14,OUT019,-37.0
FDJ03,OUT046,899.0
DRG03,OUT049,2451.0
FDR02,OUT027,3141.0
FDZ02,OUT018,1311.0
FDM39,OUT035,2845.0
FDU50,OUT018,1553.0
FDB28,OUT035,3137.0
FDA14,OUT027,3729.0
FDY50,OUT013,1385.0
FDA27,OUT027,5481.0
FDB16,OUT017,1495.0
FDW50,OUT027,3994.0
FDP26,OUT035,1639.0
FDE39,OUT018,1603.0
FDX14,OUT027,2611.0
FDB52,OUT035,4057.0
FDQ14,OUT027,3776.0
FDD04,OUT035,2251.0
FDB27,OUT018,2793.0
FDA14,OUT017,2411.0
FDA02,OUT010,435.0
FDD51,OUT017,787.0
FDD39,OUT049,3419.0
FDD40,OUT010,1191.0
DRH03,OUT017,1559.0
FDW02,OUT035,2111.0
FDJ15,OUT013,2983.0
FDD04,OUT018,1899.0
DRG39,OUT027,2282.0
FDE39,OUT027,3317.0
FDC04,OUT013,3760.0
FDX38,OUT035,875.0
DRH51,OUT018,1083.0
FDW14,OUT010,-455.0
FDC04,OUT035,3835.0
DRJ51,OUT019,1621.0
DRG51,OUT027,3987.0
FDA51,OUT049,1867.0
FDX14,OUT045,1157.0
FDZ50,OUT049,2963.0
FDB27,OUT017,3167.0
FDB04,OUT018,1133.0
DRD27,OUT018,1293.0
FDH27,OUT027,3688.0
DRF27,OUT045,2409.0
DRF51,OUT013,570.0
FDB51,OUT027,2401.0
FDX14,OUT013,1206.0
FDL51,OUT027,4823.0
DRH15,OUT027,2121.0
FDT38,OUT046,1389.0
DRI51,OUT049,2693.0
FDI15,OUT027,5522.0
FDT02,OUT013,546.0
FDC03,OUT045,3125.0
FDU38,OUT018,2679.0
FDT38,OUT035,1371.0
FDB39,OUT046,921.0
FDV38,OUT046,855.0
FDY27,OUT035,2833.0
FDB39,OUT027,2280.0
FDC51,OUT010,89.0
DRF03,OUT017,723.0
FDC03,OUT018,2839.0
FDY14,OUT027,5518.0
DRE27,OUT018,1199.0
FDY15,OUT013,2459.0
FDZ14,OUT019,27.0
FDE39,OUT013,1855.0
FDE39,OUT017,1993.0
FDH27,OUT035,2329.0
FDY02,OUT049,4167.0
FDV50,OUT027,3318.0
FDT02,OUT027,1972.0
DRG15,OUT018,665.0
FDW50,OUT046,2627.0
FDZ50,OUT019,1007.0
DRH39,OUT018,883.0
FDQ14,OUT013,2369.0
FDZ02,OUT046,1683.0
FDC40,OUT027,2731.0
FDA51,OUT018,1547.0
FDA14,OUT018,2021.0
DRF15,OUT035,2415.0
FDX26,OUT046,2907.0
FDZ14,OUT049,1989.0
FDL39,OUT045,2887.0
DRD15,OUT017,3741.0
FDZ50,OUT018,2661.0
FDC04,OUT046,3827.0
FDS50,OUT027,4873.0
FDS02,OUT018,2855.0
FDZ38,OUT049,2695.0
FDY38,OUT035,3697.0
FDL51,OUT019,1449.0
FDX38,OUT027,2242.0
FDS26,OUT046,4083.0
FDC52,OUT018,2139.0
DRE27,OUT027,2903.0
FDA38,OUT017,3885.0
FDS14,OUT027,3868.0
DRH03,OUT013,1497.0
DRG39,OUT045,849.0
FDY15,OUT046,2525.0
DRH15,OUT049,731.0
FDD04,OUT027,3658.0
FDC03,OUT010,1239.0
DRJ51,OUT018,3309.0
FDT14,OUT017,2041.0
FDZ50,OUT045,2943.0
FDA26,OUT010,1563.0
FDT26,OUT013,1956.0
FDI15,OUT045,4123.0
FDZ14,OUT045,2005.0
FDT14,OUT010,29.0
DRJ51,OUT027,4994.0
FDU38,OUT049,2989.0
DRD27,OUT027,2976.0
FDW38,OUT045,901.0
FDZ15,OUT019,-45.0
FDZ03,OUT027,4405.0
FDW14,OUT049,1443.0
DRJ51,OUT046,3621.0
DRC27,OUT027,5274.0
FDC15,OUT046,2479.0
FDD52,OUT017,1837.0
DRG39,OUT017,965.0
FDS14,OUT046,2489.0
FDY26,OUT013,3363.0
FDB04,OUT049,1445.0
FDS02,OUT013,3117.0
FDW38,OUT049,897.0
FDE40,OUT013,1060.0
FDY14,OUT017,4249.0
FDF40,OUT013,3943.0
FDU02,OUT018,3261.0
DRI51,OUT046,2715.0
DRE15,OUT035,1217.0
FDQ14,OUT046,2403.0
FDJ03,OUT017,937.0
FDC16,OUT013,1461.0
FDA51,OUT035,1871.0
FDC15,OUT045,2400.0
FDZ03,OUT013,2997.0
FDD03,OUT049,3619.0
FDX38,OUT017,947.0
FDB52,OUT017,4133.0
FDZ50,OUT013,2951.0
FDR26,OUT049,2767.0
FDM39,OUT046,2835.0
FDT26,OUT017,2012.0
FDU26,OUT013,1970.0
DRI39,OUT046,895.0
FDW14,OUT013,1476.0
FDD03,OUT027,5033.0
FDY26,OUT017,3475.0
FDI27,OUT013,828.0
FDY14,OUT045,4125.0
FDZ26,OUT019,1785.0
FDD40,OUT018,2799.0
DRH39,OUT045,1173.0
DRE15,OUT010,-655.0
DRF51,OUT017,653.0
FDP26,OUT049,1655.0
DRG27,OUT035,689.0
FDV14,OUT046,1445.0
FDF39,OUT010,2281.0
FDE51,OUT045,791.0
FDZ02,OUT049,1605.0
FDW14,OUT045,1461.0
FDY38,OUT018,3411.0
FDA50,OUT018,1195.0
FDF40,OUT046,3987.0
FDA38,OUT027,5166.0
FDT02,OUT045,593.0
DRI03,OUT010,893.0
FDV50,OUT010,55.0
FDA27,OUT019,2111.0
FDX50,OUT049,1751.0
FDM39,OUT017,2915.0
FDQ26,OUT013,984.0
FDX27,OUT045,1543.0
FDC04,OUT017,3901.0
FDW02,OUT049,2049.0
DRJ39,OUT010,1541.0
FDA14,OUT035,2321.0
FDD03,OUT045,3665.0
FDV14,OUT027,2770.0
FDB39,OUT013,888.0
FDZ14,OUT035,2001.0
FDA26,OUT045,3455.0
FDP26,OUT027,3037.0
FDD51,OUT010,-1137.0
FDB03,OUT017,3907.0
FDX38,OUT045,823.0
FDT38,OUT027,2758.0
DRK39,OUT035,1335.0
FDC52,OUT035,2469.0
FDB28,OUT027,4495.0
FDI27,OUT035,853.0
FDS50,OUT018,3205.0
DRE27,OUT017,1611.0
FDX26,OUT018,2575.0
FDB40,OUT046,2395.0
FDQ14,OUT017,2467.0
FDB52,OUT046,4039.0
FDT50,OUT017,1685.0
FDU26,OUT045,1961.0
FDY14,OUT010,2243.0
FDF40,OUT045,3947.0
FDV14,OUT045,1355.0
DRF51,OUT027,1984.0
FDZ38,OUT045,2674.0
FDF40,OUT018,3657.0
FDS02,OUT035,3129.0
FDS14,OUT019,533.0
FDJ03,OUT035,867.0
FDE39,OUT049,1917.0
FDM39,OUT019,875.0
FDE40,OUT046,1057.0
FDV50,OUT045,1891.0
FDW14,OUT027,2868.0
FDY26,OUT045,3359.0
DRH51,OUT017,1451.0
FDE52,OUT049,1509.0
FDZ15,OUT018,1585.0
FDE52,OUT018,1169.0
FDB40,OUT017,2477.0
DRH51,OUT046,1377.0
FDJ03,OUT049,873.0
DRH39,OUT035,1233.0
FDW38,OUT013,954.0
FDQ26,OUT010,-937.0
FDE39,OUT046,1899.0
FDC51,OUT027,3434.0
FDZ14,OUT013,1986.0
FDA26,OUT049,3529.0
FDC39,OUT049,3251.0
FDY02,OUT046,4189.0
DRH51,OUT045,1359.0
DRG03,OUT035,2469.0
FDZ27,OUT027,2212.0
DRG51,OUT035,2649.0
FDI15,OUT018,3807.0
FDD52,OUT045,1719.0
FDV14,OUT019,-571.0
FDB27,OUT013,3067.0
FDB28,OUT049,3105.0
FDZ26,OUT045,3776.0
FDZ38,OUT035,2769.0
FDR02,OUT035,1773.0
DRF51,OUT035,619.0
FDF39,OUT017,4281.0
FDI15,OUT010,2185.0
FDJ15,OUT045,2941.0
FDJ15,OUT019,1029.0
FDB15,OUT045,4129.0
FDA03,OUT045,2359.0
DRH03,OUT045,1481.0
FDC39,OUT027,4635.0
DRE03,OUT027,2156.0
FDG52,OUT046,819.0
FDF41,OUT035,3921.0
FDT04,OUT013,622.0
FDN40,OUT045,2411.0
FDB53,OUT046,2369.0
FDQ16,OUT027,3139.0
FDE28,OUT027,5113.0
FDS28,OUT046,1015.0
FDO16,OUT035,1417.0
FDT28,OUT019,443.0
FDV04,OUT017,2651.0
FDV40,OUT049,1237.0
FDG28,OUT035,3949.0
FDZ40,OUT019,-1059.0
FDO16,OUT017,1457.0
FDT52,OUT027,5338.0
FDW40,OUT013,2293.0
FDC53,OUT017,1691.0
FDG17,OUT019,1971.0
FDH52,OUT010,-805.0
FDH40,OUT019,-559.0
FDG28,OUT027,5347.0
FDO16,OUT027,2777.0
FDP52,OUT045,3703.0
FDS52,OUT049,1639.0
FDC05,OUT045,3173.0
FDZ40,OUT035,931.0
FDL04,OUT019,-299.0
FDR16,OUT013,3411.0
FDY04,OUT013,2650.0
FDK40,OUT017,4293.0
FDN52,OUT049,1469.0
FDI40,OUT027,3067.0
FDJ40,OUT018,1515.0
FDH52,OUT049,1077.0
FDQ16,OUT018,1457.0
FDH28,OUT010,-1235.0
FDV28,OUT019,-1339.0
FDE28,OUT017,3773.0
FDC28,OUT010,-143.0
FDD28,OUT019,-991.0
FDC53,OUT019,-319.0
FDT04,OUT046,703.0
FDR16,OUT027,4851.0
FDR40,OUT045,1393.0
FDW04,OUT017,2239.0
FDK52,OUT017,3665.0
FDP16,OUT027,5281.0
FDI04,OUT049,3209.0
FDH05,OUT013,3723.0
FDD41,OUT018,1443.0
FDP40,OUT018,1555.0
FDM40,OUT035,2257.0
FDG05,OUT017,2689.0
FDK28,OUT013,4077.0
FDI52,OUT027,3348.0
FDW16,OUT035,1559.0
FDR28,OUT010,761.0
FDI53,OUT013,2622.0
FDM16,OUT049,1291.0
FDF41,OUT019,1919.0
FDH16,OUT045,1427.0
FDY16,OUT035,2983.0
FDF29,OUT045,2169.0
FDC28,OUT049,1761.0
FDJ41,OUT027,5565.0
FDQ52,OUT045,3903.0
FDQ28,OUT045,2549.0
FDK52,OUT019,1589.0
FDY52,OUT027,2454.0
FDV52,OUT010,-13.0
FDK16,OUT049,1527.0
FDD17,OUT018,3471.0
FDS52,OUT013,1648.0
FDU40,OUT027,4502.0
FDU52,OUT046,2497.0
FDI05,OUT018,995.0
FDH53,OUT049,1383.0
FDA52,OUT046,2879.0
FDG28,OUT018,3667.0
FDB05,OUT017,4031.0
FDC53,OUT045,1595.0
FDX28,OUT049,1597.0
FDU28,OUT035,3083.0
FDE41,OUT013,1460.0
FDU16,OUT035,1413.0
FDW16,OUT045,1508.0
FDX28,OUT013,1599.0
FDT28,OUT027,3780.0
FDR28,OUT027,4079.0
FDY52,OUT035,1055.0
FDY28,OUT049,3437.0
FDF17,OUT027,4517.0
FDK52,OUT046,3601.0
FDJ28,OUT013,3025.0
FDP40,OUT045,1856.0
FDU52,OUT013,2465.0
FDG04,OUT013,2988.0
FDR52,OUT046,3129.0
FDE29,OUT035,1001.0
FDC41,OUT018,909.0
FDG40,OUT049,595.0
FDK28,OUT035,4075.0
FDA16,OUT049,3493.0
FDA40,OUT045,1467.0
FDK40,OUT035,4191.0
FDO04,OUT013,910.0
FDK41,OUT018,1029.0
FDW52,OUT046,2713.0
FDS40,OUT035,649.0
FDJ53,OUT045,1949.0
FDO28,OUT045,1901.0
FDF29,OUT017,2226.0
FDI53,OUT019,701.0
FDD53,OUT035,707.0
FDT04,OUT049,627.0
FDY04,OUT019,703.0
FDF41,OUT013,3828.0
FDF28,OUT045,2013.0
FDJ40,OUT017,1941.0
FDX16,OUT049,2347.0
FDY16,OUT018,2679.0
FDZ28,OUT027,3488.0
FDR16,OUT010,1525.0
FDD28,OUT035,977.0
FDM28,OUT035,2893.0
FDF16,OUT018,2071.0
FDB41,OUT013,837.0
FDJ28,OUT018,2735.0
FDE04,OUT046,2929.0
FDN16,OUT027,3109.0
FDR16,OUT019,1493.0
FDB29,OUT027,3305.0
FDE17,OUT019,531.0
FDB05,OUT035,3955.0
FDH16,OUT010,-441.0
FDA40,OUT027,2847.0
FDF52,OUT046,2931.0
FDQ28,OUT018,2239.0
FDD29,OUT045,3979.0
FDJ53,OUT013,1921.0
FDQ28,OUT035,2527.0
FDR04,OUT035,1589.0
FDG40,OUT035,615.0
FDL04,OUT045,1665.0
FDO40,OUT045,2337.0
FDU28,OUT049,3015.0
FDQ04,OUT027,2067.0
FDD17,OUT027,5140.0
FDO16,OUT013,1348.0
FDU04,OUT045,1943.0
FDL52,OUT035,747.0
FDF28,OUT010,183.0
FDA28,OUT019,107.0
FDE05,OUT018,2097.0
FDJ16,OUT027,2364.0
FDN52,OUT010,-467.0
FDU04,OUT017,2053.0
FDI41,OUT049,2377.0
FDF41,OUT010,1959.0
FDE05,OUT035,2441.0
FDT52,OUT013,3932.0
FDX40,OUT027,2016.0
FDI40,OUT013,1645.0
FDV52,OUT035,1977.0
FDE53,OUT018,1443.0
FDF17,OUT013,3124.0
FDE28,OUT018,3385.0
FDI53,OUT027,3996.0
FDR40,OUT046,1451.0
FDQ28,OUT019,571.0
FDL16,OUT027,2132.0
FDE29,OUT010,-951.0
FDL28,OUT027,5080.0
FDE17,OUT018,2175.0
FDN40,OUT018,2133.0
FDL16,OUT010,-1211.0
FDJ52,OUT046,2605.0
FDP52,OUT013,3699.0
FDG28,OUT013,3918.0
FDF17,OUT018,2805.0
FDM28,OUT027,4260.0
FDN40,OUT049,2461.0
FDZ16,OUT049,3133.0
FDI16,OUT019,-1027.0
FDW40,OUT017,2429.0
FDC28,OUT018,1443.0
FDU16,OUT018,1125.0
FDI05,OUT027,2698.0
FDV16,OUT027,2046.0
FDM52,OUT027,3771.0
FDW40,OUT049,2311.0
FDQ16,OUT046,1767.0
FDY16,OUT049,2991.0
FDH52,OUT018,765.0
FDB53,OUT013,2333.0
FDG05,OUT035,2601.0
FDU52,OUT017,2557.0
FDH52,OUT046,1121.0
FDZ16,OUT045,3125.0
FDQ04,OUT035,691.0
FDK04,OUT035,989.0
FDS04,OUT049,2299.0
FDQ28,OUT010,589.0
FDO28,OUT018,1661.0
FDR16,OUT045,3427.0
FDU28,OUT045,3027.0
FDW40,OUT045,2315.0
FDW52,OUT018,2409.0
FDM16,OUT035,1305.0
FDQ04,OUT013,714.0
FDG04,OUT027,4404.0
FDV40,OUT027,2571.0
FDD28,OUT045,957.0
FDV40,OUT018,917.0
FDP04,OUT013,1056.0
FDM04,OUT019,-1045.0
FDL16,OUT045,725.0
FDT16,OUT010,2263.0
FDN16,OUT018,1415.0
FDW16,OUT017,1631.0
FDQ52,OUT010,1951.0
FDF53,OUT018,2609.0
FDZ04,OUT035,1081.0
FDM04,OUT045,925.0
FDH04,OUT035,1599.0
FDY40,OUT049,875.0
FDY28,OUT027,4790.0
FDG52,OUT045,769.0
FDW04,OUT035,2177.0
FDG04,OUT049,2987.0
FDX28,OUT017,1727.0
FDW04,OUT013,2145.0
FDD53,OUT045,687.0
FDI28,OUT010,-645.0
FDT52,OUT045,3923.0
FDB05,OUT018,3631.0
FDM16,OUT013,1276.0
FDG04,OUT017,3077.0
FDQ04,OUT017,805.0
FDH04,OUT027,2933.0
FDX52,OUT046,3131.0
FDS40,OUT046,651.0
FDH41,OUT017,3511.0
FDH04,OUT013,1544.0
FDA28,OUT045,2063.0
FDD16,OUT027,2626.0
FDM40,OUT010,319.0
FDJ16,OUT013,925.0
FDI05,OUT019,-719.0
FDF29,OUT046,2199.0
FDG40,OUT018,293.0
FDY40,OUT035,931.0
FDM16,OUT017,1371.0
FDH41,OUT018,3093.0
FDR16,OUT017,3569.0
FDF28,OUT019,129.0
FDN28,OUT045,1727.0
FDA52,OUT010,933.0
FDP40,OUT027,3273.0
FDJ41,OUT049,4145.0
FDB29,OUT046,1935.0
FDH40,OUT049,1399.0
FDB41,OUT017,909.0
FDN28,OUT027,3115.0
FDP04,OUT017,1171.0
FDJ16,OUT045,925.0
FDA28,OUT013,2066.0
FDL28,OUT045,3687.0
FDT04,OUT019,-1349.0
FDJ28,OUT045,3025.0
FDH52,OUT035,1121.0
FDU16,OUT046,1417.0
FDW28,OUT049,3085.0
FDK16,OUT019,-483.0
FDG40,OUT013,570.0
FDZ28,OUT019,141.0
FDV52,OUT019,-57.0
FDE53,OUT019,-223.0
FDD28,OUT013,941.0
FDG53,OUT027,3666.0
FDP04,OUT019,-885.0
FDS04,OUT027,3658.0
FDX28,OUT010,-293.0
FDB41,OUT027,2229.0
FDG53,OUT046,2295.0
FDG16,OUT027,4782.0
FDK04,OUT018,641.0
FDB17,OUT018,2561.0
FDH28,OUT013,703.0
FDH17,OUT027,3033.0
